ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	strand	external_gene_name	source	final_gene_name
ENSG00000310028		lncRNA	8	128180403	128190799	-1		havana_tagene	NO_NAME_17224
ENSG00000201782	RN7SKP226	misc_RNA	8	128220504	128220803	1	RN7SKP226	ensembl	RN7SKP226
ENSG00000286034		lncRNA	8	128323131	128388636	1		havana	NO_NAME_17225
ENSG00000254275	LINC00824	lncRNA	8	128405269	128564690	-1	LINC00824	havana	LINC00824
ENSG00000298640		lncRNA	8	128538724	128539427	1		havana_tagene	NO_NAME_16499
ENSG00000298619		lncRNA	8	128543622	128555745	1		havana_tagene	NO_NAME_16497
ENSG00000308486		lncRNA	8	128589867	128617433	-1		havana_tagene	NO_NAME_16999
ENSG00000229140	CCDC26	lncRNA	8	128634199	129723023	-1	CCDC26	havana	CCDC26
ENSG00000310114		lncRNA	8	128689316	128777478	1		havana_tagene	NO_NAME_17085
ENSG00000306992		lncRNA	8	129077865	129104298	1		havana_tagene	NO_NAME_16920
ENSG00000287785		lncRNA	8	129139985	129243468	1		havana_tagene	NO_NAME_16918
ENSG00000253225		processed_pseudogene	8	129250967	129251138	1		havana	NO_NAME_15875
ENSG00000307578		lncRNA	8	129261496	129332270	1		havana_tagene	NO_NAME_16947
ENSG00000222755	RN7SKP206	misc_RNA	8	129290983	129291275	1	RN7SKP206	ensembl	RN7SKP206
ENSG00000253926		lncRNA	8	129411710	129452998	1		havana	NO_NAME_16948
ENSG00000263763	MIR3686	miRNA	8	129484057	129484142	-1	MIR3686	mirbase	MIR3686
ENSG00000308780		lncRNA	8	129584825	129589258	1		havana_tagene	NO_NAME_17020
ENSG00000300417		lncRNA	8	129708238	129708515	1		havana_tagene	NO_NAME_16580
ENSG00000224110	MTRF1LP2	processed_pseudogene	8	129728744	129730445	1	MTRF1LP2	havana	MTRF1LP2
ENSG00000147697	GSDMC	protein_coding	8	129748196	129786624	-1	GSDMC	ensembl_havana	GSDMC
ENSG00000254317		lncRNA	8	129832301	129844504	1		havana	NO_NAME_16070
ENSG00000153310	CYRIB	protein_coding	8	129839593	130017504	-1	CYRIB	ensembl_havana	CYRIB
ENSG00000243402	RPL15P12	processed_pseudogene	8	129864478	129865052	1	RPL15P12	havana	RPL15P12
ENSG00000200075		snoRNA	8	129868590	129868716	-1		ensembl	NO_NAME_16071
ENSG00000254263		lncRNA	8	129890465	129901758	1		havana	NO_NAME_16072
ENSG00000253720		lncRNA	8	129939844	129951056	1		havana_tagene	NO_NAME_16073
ENSG00000287195		lncRNA	8	129953729	129964634	1		havana_tagene	NO_NAME_16074
ENSG00000253043	RNU7-181P	snRNA	8	130004528	130004601	-1	RNU7-181P	ensembl	RNU7-181P
ENSG00000264653	MIR5194	miRNA	8	130008334	130008453	-1	MIR5194	mirbase	MIR5194
ENSG00000304801		lncRNA	8	130037238	130042486	-1		havana_tagene	NO_NAME_16804
ENSG00000153317	ASAP1	protein_coding	8	130052104	130443762	-1	ASAP1	ensembl_havana	ASAP1
ENSG00000200304	RNU6-1255P	snRNA	8	130069541	130069652	-1	RNU6-1255P	ensembl	RNU6-1255P
ENSG00000280543	ASAP1-IT2	lncRNA	8	130082738	130084768	-1	ASAP1-IT2	havana	ASAP1-IT2
ENSG00000212342		snoRNA	8	130162972	130163127	1		ensembl	NO_NAME_16075
ENSG00000287201		lncRNA	8	130206522	130251051	1		havana_tagene	NO_NAME_16933
ENSG00000286535		lncRNA	8	130357943	130362461	1		havana_tagene	NO_NAME_16280
ENSG00000305499		lncRNA	8	130442574	130445525	1		havana_tagene	NO_NAME_16846
ENSG00000301491		lncRNA	8	130550546	130583393	1		havana_tagene	NO_NAME_16640
ENSG00000253656		lncRNA	8	130558288	130655712	-1		havana	NO_NAME_16637
ENSG00000155897	ADCY8	protein_coding	8	130780300	131041587	-1	ADCY8	ensembl_havana	ADCY8
ENSG00000302847		lncRNA	8	130850108	130907098	1		havana_tagene	NO_NAME_16709
ENSG00000253259		lncRNA	8	130892070	130892785	-1		havana	NO_NAME_15813
ENSG00000253992		lncRNA	8	130935409	130949665	1		havana	NO_NAME_16524
ENSG00000297096		lncRNA	8	131039072	131290675	1		havana_tagene	NO_NAME_16402
ENSG00000297135		lncRNA	8	131055061	131096445	-1		havana_tagene	NO_NAME_16406
ENSG00000253407		lncRNA	8	131129761	131144948	-1		havana_tagene	NO_NAME_15801
ENSG00000297116		lncRNA	8	131249774	131312869	-1		havana_tagene	NO_NAME_16404
ENSG00000253507	IADEN	lncRNA	8	131308545	131317889	1	IADEN	havana	IADEN
ENSG00000252158		snoRNA	8	131432776	131432869	-1	SNORA72	ensembl	NO_NAME_15851
ENSG00000307182		lncRNA	8	131706076	131709475	1		havana_tagene	NO_NAME_16930
ENSG00000254255		processed_pseudogene	8	131712512	131712980	1		havana	NO_NAME_16117
ENSG00000299509		lncRNA	8	131876450	131904410	-1		havana_tagene	NO_NAME_16533
ENSG00000132294	EFR3A	protein_coding	8	131904077	132013642	1	EFR3A	ensembl_havana	EFR3A
ENSG00000253117	OC90	protein_coding	8	132024216	132059382	-1	OC90	ensembl_havana	OC90
ENSG00000258417		protein_coding	8	132024238	132085655	-1		havana	NO_NAME_15596
ENSG00000132297	HHLA1	protein_coding	8	132061480	132111159	-1	HHLA1	ensembl_havana	HHLA1
ENSG00000184156	KCNQ3	protein_coding	8	132120861	132481095	-1	KCNQ3	ensembl_havana	KCNQ3
ENSG00000300942		lncRNA	8	132202988	132203504	1		havana_tagene	NO_NAME_16603
ENSG00000298946		lncRNA	8	132486466	132487181	-1		havana_tagene	NO_NAME_16505
ENSG00000297824		lncRNA	8	132492729	132497506	1		havana_tagene	NO_NAME_16458
ENSG00000253521	HPYR1	lncRNA	8	132507962	132565246	-1	HPYR1	havana	HPYR1
ENSG00000129295	DNAAF11	protein_coding	8	132570416	132675617	-1	DNAAF11	ensembl_havana	DNAAF11
ENSG00000297169		lncRNA	8	132675444	132676094	1		havana_tagene	NO_NAME_16408
ENSG00000165071	TMEM71	protein_coding	8	132685007	132760712	-1	TMEM71	ensembl_havana	TMEM71
ENSG00000287095		lncRNA	8	132702801	132722283	1		havana_tagene	NO_NAME_16557
ENSG00000300037		lncRNA	8	132760719	132761408	1		havana_tagene	NO_NAME_16559
ENSG00000304213		lncRNA	8	132761422	132761986	-1		havana_tagene	NO_NAME_16770
ENSG00000129292	PHF20L1	protein_coding	8	132775311	132848807	1	PHF20L1	ensembl_havana	PHF20L1
ENSG00000270137		lncRNA	8	132826179	132826903	1		havana	NO_NAME_15806
ENSG00000223697		lncRNA	8	132838117	132844298	-1		havana	NO_NAME_15811
ENSG00000042832	TG	protein_coding	8	132866958	133134903	1	TG	ensembl_havana	TG
ENSG00000240237	RPL21P78	processed_pseudogene	8	133002605	133003075	-1	RPL21P78	havana	RPL21P78
ENSG00000155926	SLA	protein_coding	8	133036728	133102912	-1	SLA	ensembl_havana	SLA
ENSG00000276961	MIR7848	miRNA	8	133046481	133046581	-1	MIR7848	mirbase	MIR7848
ENSG00000287736	PTCSC1	lncRNA	8	133054959	133057767	1	PTCSC1	havana	PTCSC1
ENSG00000299787		lncRNA	8	133144236	133166399	1		havana_tagene	NO_NAME_16546
ENSG00000104415	CCN4	protein_coding	8	133191039	133231690	1	CCN4	ensembl_havana	CCN4
ENSG00000295724		lncRNA	8	133211003	133213095	-1		havana_tagene	NO_NAME_16318
ENSG00000303374		lncRNA	8	133233169	133234790	-1		havana_tagene	NO_NAME_16729
ENSG00000289316		lncRNA	8	133237171	133237927	-1		havana_tagene	NO_NAME_16135
ENSG00000104419	NDRG1	protein_coding	8	133237175	133302022	-1	NDRG1	ensembl_havana	NDRG1
ENSG00000243537	RPL32P20	processed_pseudogene	8	133325997	133326404	1	RPL32P20	havana	RPL32P20
ENSG00000308533		lncRNA	8	133363171	133379919	-1		havana_tagene	NO_NAME_17001
ENSG00000253638	DPPA3P7	processed_pseudogene	8	133392211	133392690	-1	DPPA3P7	havana	DPPA3P7
ENSG00000225259	ST13P6	processed_pseudogene	8	133408006	133409107	1	ST13P6	havana	ST13P6
ENSG00000008513	ST3GAL1	protein_coding	8	133454848	133572518	-1	ST3GAL1	ensembl_havana	ST3GAL1
ENSG00000283176		processed_pseudogene	8	133515506	133515745	1		havana	NO_NAME_16136
ENSG00000283197		processed_pseudogene	8	133516184	133516268	1		havana	NO_NAME_16137
ENSG00000289050		lncRNA	8	133570872	133571620	-1		havana_tagene	NO_NAME_16138
ENSG00000261220	ST3GAL1-DT	lncRNA	8	133572134	133573869	1	ST3GAL1-DT	havana	ST3GAL1-DT
ENSG00000308810		lncRNA	8	133643640	133650988	-1		havana_tagene	NO_NAME_17024
ENSG00000212273		snoRNA	8	133644598	133644725	-1		ensembl	NO_NAME_16139
ENSG00000289906	LINC03024	lncRNA	8	133663756	133684259	-1	LINC03024	havana_tagene	LINC03024
ENSG00000276193		misc_RNA	8	133668420	133668701	-1	Metazoa_SRP	ensembl	NO_NAME_16140
ENSG00000253970	MTND2P7	processed_pseudogene	8	133754811	133755450	1	MTND2P7	havana	MTND2P7
ENSG00000253916	MTCO1P49	processed_pseudogene	8	133755845	133756646	1	MTCO1P49	havana	MTCO1P49
ENSG00000253561		lncRNA	8	133771409	133814537	1		havana	NO_NAME_16141
ENSG00000253165		lncRNA	8	133775551	133777352	-1		havana	NO_NAME_16142
ENSG00000254313		processed_pseudogene	8	133786093	133786268	-1		havana	NO_NAME_16143
ENSG00000253593		lncRNA	8	133886322	133902433	1		havana	NO_NAME_16982
ENSG00000297683		lncRNA	8	133915877	133916275	1		havana_tagene	NO_NAME_16451
ENSG00000309752		lncRNA	8	133919734	133920106	1		havana_tagene	NO_NAME_17061
ENSG00000277576		unprocessed_pseudogene	8	133946677	133947335	1		havana	NO_NAME_15809
ENSG00000309969		lncRNA	8	133960711	134021154	-1		havana_tagene	NO_NAME_17083
ENSG00000271240		processed_pseudogene	8	133962992	133963259	-1		havana	NO_NAME_15812
ENSG00000307790		lncRNA	8	134059004	134087065	1		havana_tagene	NO_NAME_16956
ENSG00000288067		lncRNA	8	134190383	134390487	-1		havana_tagene	NO_NAME_15800
ENSG00000253627		lncRNA	8	134211865	134320447	-1		havana	NO_NAME_15808
ENSG00000300729		lncRNA	8	134267258	134293612	1		havana_tagene	NO_NAME_16596
ENSG00000066827	ZFAT	protein_coding	8	134477788	134713127	-1	ZFAT	ensembl_havana	ZFAT
ENSG00000276140		misc_RNA	8	134598071	134598149	1		ensembl	NO_NAME_16144
ENSG00000248492	ZFAT-AS1	lncRNA	8	134598071	134600689	1	ZFAT-AS1	havana	ZFAT-AS1
ENSG00000277732		misc_RNA	8	134598318	134598518	1		ensembl	NO_NAME_16145
ENSG00000278454		misc_RNA	8	134600257	134600336	1		ensembl	NO_NAME_16146
ENSG00000271048		processed_pseudogene	8	134673131	134673512	1		havana	NO_NAME_16147
ENSG00000289405		lncRNA	8	134715820	134832014	-1		havana_tagene	NO_NAME_16598
ENSG00000272456		lncRNA	8	134722947	134723949	1		havana	NO_NAME_16148
ENSG00000300805		lncRNA	8	134756512	134765233	1		havana_tagene	NO_NAME_16601
ENSG00000278898		TEC	8	134764809	134767276	1		havana	NO_NAME_16149
ENSG00000279518		TEC	8	134783694	134785879	-1		havana	NO_NAME_16150
ENSG00000207582	MIR30B	miRNA	8	134800520	134800607	-1	MIR30B	mirbase	MIR30B
ENSG00000199153	MIR30D	miRNA	8	134804876	134804945	-1	MIR30D	mirbase	MIR30D
ENSG00000253433		lncRNA	8	134832540	134881979	1		havana	NO_NAME_17199
ENSG00000244413	RPL23AP56	processed_pseudogene	8	134978827	134979279	-1	RPL23AP56	havana	RPL23AP56
ENSG00000294149		lncRNA	8	135185753	135188254	-1		havana_tagene	NO_NAME_16244
ENSG00000254083	LINC01591	lncRNA	8	135234131	135299719	1	LINC01591	havana	LINC01591
ENSG00000306757		lncRNA	8	135439729	135457956	-1		havana_tagene	NO_NAME_16903
ENSG00000254372		lncRNA	8	135455789	135457324	-1		havana	NO_NAME_16904
ENSG00000131773	KHDRBS3	protein_coding	8	135457456	135656722	1	KHDRBS3	ensembl_havana	KHDRBS3
ENSG00000253915	MAPRE1P1	processed_pseudogene	8	135625185	135625981	-1	MAPRE1P1	havana	MAPRE1P1
ENSG00000303661		lncRNA	8	135660800	135663801	-1		havana_tagene	NO_NAME_16745
ENSG00000294766		lncRNA	8	135663905	135664761	-1		havana_tagene	NO_NAME_16273
ENSG00000304010		lncRNA	8	135690368	135691627	1		havana_tagene	NO_NAME_16760
ENSG00000297234		lncRNA	8	135721431	135724364	-1		havana_tagene	NO_NAME_16413
ENSG00000199652	RNU1-35P	snRNA	8	135742343	135742495	-1	RNU1-35P	ensembl	RNU1-35P
ENSG00000254101	LINC02055	lncRNA	8	135859369	137092183	1	LINC02055	havana	LINC02055
ENSG00000286927		lncRNA	8	135977329	135980588	-1		havana_tagene	NO_NAME_16039
ENSG00000285683		lncRNA	8	136237231	136295302	-1		havana	NO_NAME_17014
ENSG00000298175		lncRNA	8	136478127	136481469	-1		havana_tagene	NO_NAME_16477
ENSG00000206678	RNU6-144P	snRNA	8	137105352	137105458	1	RNU6-144P	ensembl	RNU6-144P
ENSG00000305506		lncRNA	8	137328444	137332647	1		havana_tagene	NO_NAME_16847
ENSG00000274572	ZYXP1	unprocessed_pseudogene	8	137424904	137425021	-1	ZYXP1	havana	ZYXP1
ENSG00000285817		lncRNA	8	137524755	137645564	-1		havana	NO_NAME_16040
ENSG00000254076		processed_pseudogene	8	137696724	137698467	1		havana	NO_NAME_16041
ENSG00000253288		lncRNA	8	137809444	138083657	-1		havana	NO_NAME_16422
ENSG00000307426		lncRNA	8	137838735	137840571	1		havana_tagene	NO_NAME_16940
ENSG00000254361		lncRNA	8	137851826	138077589	1		havana_tagene	NO_NAME_16708
ENSG00000147724	FAM135B	protein_coding	8	138130023	138497261	-1	FAM135B	ensembl_havana	FAM135B
ENSG00000169436	COL22A1	protein_coding	8	138588235	138914063	-1	COL22A1	ensembl_havana	COL22A1
ENSG00000309934		lncRNA	8	138927873	138944450	-1		havana_tagene	NO_NAME_17076
ENSG00000253432		lncRNA	8	139096305	139102830	-1		havana	NO_NAME_16042
ENSG00000251744		snoRNA	8	139108430	139108534	1		ensembl	NO_NAME_16043
ENSG00000253783		lncRNA	8	139114193	139127953	-1		havana	NO_NAME_16044
ENSG00000303791		lncRNA	8	139157167	139170736	-1		havana_tagene	NO_NAME_16749
ENSG00000307607		lncRNA	8	139362889	139369930	-1		havana_tagene	NO_NAME_16949
ENSG00000254258		lncRNA	8	139460062	139463016	-1		havana	NO_NAME_16045
ENSG00000275078		unprocessed_pseudogene	8	139508701	139508971	-1		havana	NO_NAME_15920
ENSG00000169427	KCNK9	protein_coding	8	139600838	139704109	-1	KCNK9	ensembl_havana	KCNK9
ENSG00000296434		lncRNA	8	139702632	139707127	1		havana_tagene	NO_NAME_16354
ENSG00000167632	TRAPPC9	protein_coding	8	139727725	140458579	-1	TRAPPC9	ensembl_havana	TRAPPC9
ENSG00000253574		lncRNA	8	139911238	139916628	1		havana	NO_NAME_16532
ENSG00000250733	C8orf17	TEC	8	139931172	139933942	1	C8orf17	ensembl_havana	C8orf17
ENSG00000294174		lncRNA	8	139965519	139971363	-1		havana_tagene	NO_NAME_16246
ENSG00000289741		lncRNA	8	140023724	140096538	-1		havana	NO_NAME_16069
ENSG00000274064		processed_pseudogene	8	140039756	140041037	1		havana	NO_NAME_15921
ENSG00000282164	PEG13	lncRNA	8	140092781	140100553	-1	PEG13	havana	PEG13
ENSG00000301297		lncRNA	8	140104701	140105287	1		havana_tagene	NO_NAME_16624
ENSG00000308537		lncRNA	8	140270845	140284321	1		havana_tagene	NO_NAME_17003
ENSG00000302011		lncRNA	8	140348901	140352761	1		havana_tagene	NO_NAME_16652
ENSG00000307873		lncRNA	8	140463696	140465179	-1		havana_tagene	NO_NAME_16964
ENSG00000307854		lncRNA	8	140464540	140466400	1		havana_tagene	NO_NAME_16961
ENSG00000259891		lncRNA	8	140505813	140508043	-1		havana	NO_NAME_15922
ENSG00000104472	CHRAC1	protein_coding	8	140511311	140517154	1	CHRAC1	ensembl_havana	CHRAC1
ENSG00000123908	AGO2	protein_coding	8	140520156	140635633	-1	AGO2	ensembl_havana	AGO2
ENSG00000279766		TEC	8	140572142	140572812	-1		havana	NO_NAME_16025
ENSG00000280326		TEC	8	140591684	140593201	1		havana	NO_NAME_16026
ENSG00000303049		lncRNA	8	140610891	140634125	-1		havana_tagene	NO_NAME_16716
ENSG00000280303	ERICD	lncRNA	8	140636281	140638283	1	ERICD	havana	ERICD
ENSG00000169398	PTK2	protein_coding	8	140657900	141002216	-1	PTK2	ensembl_havana	PTK2
ENSG00000254324	MIR151A	miRNA	8	140732564	140732653	-1	MIR151A	mirbase	MIR151A
ENSG00000279786		TEC	8	140820599	140822414	-1		havana	NO_NAME_16027
ENSG00000252864	RNA5SP278	rRNA_pseudogene	8	140940562	140940663	1	RNA5SP278	ensembl	RNA5SP278
ENSG00000302166		lncRNA	8	141021976	141033759	1		havana_tagene	NO_NAME_16666
ENSG00000302188		lncRNA	8	141033554	141038042	-1		havana_tagene	NO_NAME_16669
ENSG00000253266		lncRNA	8	141055290	141060596	1		havana	NO_NAME_16028
ENSG00000307178		lncRNA	8	141085156	141101092	1		havana_tagene	NO_NAME_16928
ENSG00000307200		lncRNA	8	141088331	141095604	-1		havana_tagene	NO_NAME_16931
ENSG00000310318		lncRNA	8	141111601	141113647	1		havana_tagene	NO_NAME_17096
ENSG00000105339	DENND3	protein_coding	8	141117278	141195808	1	DENND3	ensembl_havana	DENND3
ENSG00000253210	DENND3-AS1	lncRNA	8	141124678	141130119	-1	DENND3-AS1	havana	DENND3-AS1
ENSG00000296050		lncRNA	8	141205146	141223042	1		havana_tagene	NO_NAME_16335
ENSG00000022567	SLC45A4	protein_coding	8	141207166	141308318	-1	SLC45A4	ensembl_havana	SLC45A4
ENSG00000280035		TEC	8	141224288	141226947	-1		havana	NO_NAME_15884
ENSG00000253307		lncRNA	8	141252286	141253292	-1		havana	NO_NAME_15885
ENSG00000254019	SLC45A4-AS1	lncRNA	8	141254565	141256817	1	SLC45A4-AS1	havana	SLC45A4-AS1
ENSG00000254197	SLC45A4-AS2	lncRNA	8	141278228	141292862	1	SLC45A4-AS2	havana	SLC45A4-AS2
ENSG00000306487		lncRNA	8	141289495	141290329	-1		havana_tagene	NO_NAME_16888
ENSG00000297486		lncRNA	8	141307158	141310124	1		havana_tagene	NO_NAME_16431
ENSG00000254291		lncRNA	8	141325510	141327145	1		havana	NO_NAME_16350
ENSG00000253595	LINC01300	lncRNA	8	141340505	141344623	1	LINC01300	havana	LINC01300
ENSG00000302644		lncRNA	8	141346724	141353428	1		havana_tagene	NO_NAME_16696
ENSG00000261655		lncRNA	8	141353403	141355365	-1		havana	NO_NAME_15886
ENSG00000204882	GPR20	protein_coding	8	141356470	141367286	-1	GPR20	ensembl_havana	GPR20
ENSG00000289263		lncRNA	8	141367376	141382238	1		havana_tagene	NO_NAME_17011
ENSG00000244998	ASTILCS	lncRNA	8	141389886	141392574	-1	ASTILCS	havana	ASTILCS
ENSG00000184489	PTP4A3	protein_coding	8	141391497	141432456	1	PTP4A3	ensembl_havana	PTP4A3
ENSG00000226807	MROH5	protein_coding	8	141433829	141507230	-1	MROH5	ensembl_havana	MROH5
ENSG00000271959		lncRNA	8	141433946	141437958	1		havana	NO_NAME_16645
ENSG00000238854		snoRNA	8	141447475	141447549	1		ensembl	NO_NAME_15887
ENSG00000253605	HNRNPA1P38	processed_pseudogene	8	141459075	141460031	1	HNRNPA1P38	havana	HNRNPA1P38
ENSG00000287325		lncRNA	8	141507225	141509785	1		havana_tagene	NO_NAME_16251
ENSG00000226490	C8orf90	protein_coding	8	141514638	141518737	1	C8orf90	havana	C8orf90
ENSG00000306326		lncRNA	8	141542244	141545181	-1		havana_tagene	NO_NAME_16884
ENSG00000303621		lncRNA	8	141573691	141573783	1		havana_tagene	NO_NAME_16744
ENSG00000287677		lncRNA	8	141581621	141662209	1		havana	NO_NAME_16830
ENSG00000301192		lncRNA	8	141599911	141605610	-1		havana_tagene	NO_NAME_16617
ENSG00000297850		lncRNA	8	141714407	141727696	1		havana_tagene	NO_NAME_16460
ENSG00000297876		lncRNA	8	141715814	141726974	-1		havana_tagene	NO_NAME_16462
ENSG00000297902		lncRNA	8	141727161	141730394	-1		havana_tagene	NO_NAME_16464
ENSG00000221768	MIR1302-7	miRNA	8	141786242	141786313	-1	MIR1302-7	mirbase	MIR1302-7
ENSG00000254183	DNAJC8P3	processed_pseudogene	8	141968091	141968841	-1	DNAJC8P3	havana	DNAJC8P3
ENSG00000294265		lncRNA	8	141992087	141997552	1		havana_tagene	NO_NAME_16252
ENSG00000261710		lncRNA	8	142089679	142091623	1		havana	NO_NAME_16565
ENSG00000287332		lncRNA	8	142107919	142196715	-1		havana_tagene	NO_NAME_16433
ENSG00000265247	MIR4472-1	miRNA	8	142176339	142176418	1	MIR4472-1	mirbase	MIR4472-1
ENSG00000297526		lncRNA	8	142180629	142184223	-1		havana_tagene	NO_NAME_16436
ENSG00000289338		lncRNA	8	142189982	142194806	1		havana_tagene	NO_NAME_16434
ENSG00000254008	LINC00051	lncRNA	8	142198319	142209003	1	LINC00051	havana	LINC00051
ENSG00000303518		lncRNA	8	142201495	142205470	-1		havana_tagene	NO_NAME_16736
ENSG00000171045	TSNARE1	protein_coding	8	142212077	142403213	-1	TSNARE1	ensembl_havana	TSNARE1
ENSG00000253602	RN7SL260P	misc_RNA	8	142247585	142247866	-1	RN7SL260P	ensembl	RN7SL260P
ENSG00000261693		lncRNA	8	142403652	142407028	1		havana	NO_NAME_16197
ENSG00000304485		lncRNA	8	142407410	142411323	-1		havana_tagene	NO_NAME_16786
ENSG00000306289		lncRNA	8	142415657	142416531	1		havana_tagene	NO_NAME_16881
ENSG00000181790	ADGRB1	protein_coding	8	142449430	142545009	1	ADGRB1	ensembl_havana	ADGRB1
ENSG00000306491		lncRNA	8	142549217	142550070	-1		havana_tagene	NO_NAME_16889
ENSG00000302107		lncRNA	8	142555084	142567569	-1		havana_tagene	NO_NAME_16660
ENSG00000232722	MROH4P	transcribed_unitary_pseudogene	8	142567260	142577881	-1	MROH4P	havana	MROH4P
ENSG00000293544		lncRNA	8	142569564	142571497	-1		havana	NO_NAME_16172
ENSG00000293519		lncRNA	8	142575397	142575840	-1		havana	NO_NAME_16173
ENSG00000309923		lncRNA	8	142578831	142580453	-1		havana_tagene	NO_NAME_17075
ENSG00000289477		lncRNA	8	142578999	142588109	1		havana_tagene	NO_NAME_17073
ENSG00000298802		lncRNA	8	142597986	142606780	1		havana_tagene	NO_NAME_16501
ENSG00000298827		lncRNA	8	142598397	142607129	-1		havana_tagene	NO_NAME_16502
ENSG00000198576	ARC	protein_coding	8	142611049	142614479	-1	ARC	ensembl_havana	ARC
ENSG00000277332		lncRNA	8	142614726	142640654	1		havana	NO_NAME_17058
ENSG00000234616	JRK	protein_coding	8	142657460	142681968	-1	JRK	ensembl_havana	JRK
ENSG00000167653	PSCA	protein_coding	8	142670308	142682725	1	PSCA	ensembl_havana	PSCA
ENSG00000160886	LY6K	protein_coding	8	142700111	142705127	1	LY6K	ensembl_havana	LY6K
ENSG00000253741	LNCOC1	lncRNA	8	142701857	142727056	-1	LNCOC1	havana_tagene	LNCOC1
ENSG00000130193	THEM6	protein_coding	8	142727191	142736938	1	THEM6	ensembl_havana	THEM6
ENSG00000253806		lncRNA	8	142727283	142727690	-1		havana	NO_NAME_16216
ENSG00000253196		lncRNA	8	142738037	142766432	1		havana	NO_NAME_17040
ENSG00000126233	SLURP1	protein_coding	8	142740949	142742406	-1	SLURP1	ensembl_havana	SLURP1
ENSG00000197353	LYPD2	protein_coding	8	142750150	142752532	-1	LYPD2	ensembl_havana	LYPD2
ENSG00000284505	LYNX1-SLURP2	protein_coding	8	142764334	142778224	-1	LYNX1-SLURP2	ensembl_havana	LYNX1-SLURP2
ENSG00000283992	SLURP2	protein_coding	8	142764338	142769828	-1	SLURP2	ensembl_havana	SLURP2
ENSG00000180155	LYNX1	protein_coding	8	142771197	142777859	-1	LYNX1	ensembl_havana	LYNX1
ENSG00000167656	LY6D	protein_coding	8	142784882	142786539	-1	LY6D	ensembl_havana	LY6D
ENSG00000253715		lncRNA	8	142785374	142812120	1		havana	NO_NAME_15810
ENSG00000283686		unprocessed_pseudogene	8	142797624	142806142	-1		havana	NO_NAME_15798
ENSG00000253728		lncRNA	8	142834138	142834940	-1		havana	NO_NAME_15807
ENSG00000104499	GML	protein_coding	8	142834247	142916506	1	GML	ensembl_havana	GML
ENSG00000253421	ZNHIT1P1	processed_pseudogene	8	142858354	142858797	1	ZNHIT1P1	havana	ZNHIT1P1
ENSG00000160882	CYP11B1	protein_coding	8	142871528	142880000	-1	CYP11B1	ensembl_havana	CYP11B1
ENSG00000179142	CYP11B2	protein_coding	8	142910559	142917850	-1	CYP11B2	ensembl_havana	CYP11B2
ENSG00000294287		lncRNA	8	142934937	142935428	1		havana_tagene	NO_NAME_16253
ENSG00000295050		lncRNA	8	142960468	142963217	1		havana_tagene	NO_NAME_16286
ENSG00000247317	LY6E-DT	lncRNA	8	142981707	143018626	-1	LY6E-DT	havana	LY6E-DT
ENSG00000253971	CDC42P3	processed_pseudogene	8	142995850	142996482	1	CDC42P3	havana	CDC42P3
